id,title,track,status,keywords,author,rating,confidence,correctness,technical_novelty,empirical_novelty,presentation,rating_avg,confidence_avg,correctness_avg,technical_novelty_avg,empirical_novelty_avg,presentation_avg,corr_rating_confidence,corr_rating_correctness,site,proceeding,pdf,openreview,poster,slides,video,title_site
MGPST5I9DO,Learning Efficient Surrogate Dynamic Models with Graph Spline Networks,main,Poster,Graph;Spline Collocation Method;Graph Neural Networks;Simulation;Partial Differential Equations;PDEs;Physics;Scientific Computing;Surrogate Models;Weather Forecasting,"Chuanbo Hua, Federico Berto, Michael Poli, Stefano Massaroli, Jinkyoo Park",6;7;7;7,3;3;3;3,3;3;3;3,3;3;3;3,,1;3;3;3,6.75,3.0,3.0,3.0,0,2.5,0.0,0.0,https://nips.cc/virtual/2023/poster/71917,https://proceedings.neurips.cc/paper_files/paper/2023/hash/a4c3a66ed818455b8bbe591b6a5d0f56-Abstract-Conference.html,https://proceedings.neurips.cc/paper_files/paper/2023/file/a4c3a66ed818455b8bbe591b6a5d0f56-Paper-Conference.pdf,https://openreview.net/forum?id=MGPST5I9DO,/media/PosterPDFs/NeurIPS%202023/71917.png?t=1697527207.088251,https://nips.cc/virtual/2023/poster/71917,https://nips.cc/virtual/2023/poster/71917,
MH7E7AME1r,Debiasing Conditional Stochastic Optimization,main,Poster,Optimization;Bilevel Optimization;Stochastic Optimization,"Lie He, Shiva Kasiviswanathan",6;6;6;6;6,4;3;2;3;3,3;4;3;3;2,2;3;3;3;2,,2;3;3;3;3,6.0,3.0,3.0,2.6,0,2.8,0.0,0.0,https://nips.cc/virtual/2023/poster/71916,https://proceedings.neurips.cc/paper_files/paper/2023/hash/f944a7bcfe9e76b34490ebe4e29196d9-Abstract-Conference.html,https://proceedings.neurips.cc/paper_files/paper/2023/file/f944a7bcfe9e76b34490ebe4e29196d9-Paper-Conference.pdf,https://openreview.net/forum?id=MH7E7AME1r,/media/PosterPDFs/NeurIPS%202023/71916.png?t=1702359549.942462,https://nips.cc/virtual/2023/poster/71916,https://nips.cc/virtual/2023/poster/71916,
MIYBTjCVjR,Sequential Preference Ranking for Efficient Reinforcement Learning from Human Feedback,main,Poster,Reinforcement Learning; Reinforcement Learning from Human Feedback; Preference-based Reinforcement Learning; Human-Robot Interaction,"Minyoung Hwang, Gunmin Lee, Hogun Kee, Chan Woo Kim, Kyungjae Lee, Songhwai Oh",6;6;7;7,3;3;4;3,3;3;3;3,3;3;2;3,,3;3;3;2,6.5,3.25,3.0,2.75,0,2.75,0.5773502691896257,0.0,https://nips.cc/virtual/2023/poster/71915,https://proceedings.neurips.cc/paper_files/paper/2023/hash/99766cda865be123d55a1d9666c7b9fc-Abstract-Conference.html,https://proceedings.neurips.cc/paper_files/paper/2023/file/99766cda865be123d55a1d9666c7b9fc-Paper-Conference.pdf,https://openreview.net/forum?id=MIYBTjCVjR,/media/PosterPDFs/NeurIPS%202023/71915.png?t=1702164350.694726,https://nips.cc/virtual/2023/poster/71915,https://nips.cc/virtual/2023/poster/71915,
MJJQRUFzeX,Unified Convergence Theory of Stochastic and Variance-Reduced Cubic Newton Methods,main,Reject,Cubic Newton;auxiliary information;variance reduction;gradient-dominated functions;non-convex optimization,,3;5;6;8,4;4;4;3,3;3;4;3,2;2;3;3,,3;3;3;4,5.5,3.75,3.25,2.5,0,3.25,-0.8006407690254357,0.16012815380508713,,,,,,,,
MJbDy2155j,Bridging the Domain Gap: Self-Supervised 3D Scene Understanding with Foundation Models,main,Poster,3D self-supervised learning;Multi-modal Representation Learning;Masked autoencoders;Knowledge distillation,"Zhimin Chen, Longlong Jing, Yingwei Li, Bing Li",5;5;6;6;6,4;4;4;4;4,2;3;2;2;3,1;3;2;3;3,,2;2;3;2;3,5.6,4.0,2.4,2.4,0,2.4,0.0,-0.16666666666666669,https://nips.cc/virtual/2023/poster/71914,https://proceedings.neurips.cc/paper_files/paper/2023/hash/fa5b423e24b442180bcd4e13ae75a27f-Abstract-Conference.html,https://proceedings.neurips.cc/paper_files/paper/2023/file/fa5b423e24b442180bcd4e13ae75a27f-Paper-Conference.pdf,https://openreview.net/forum?id=MJbDy2155j,/media/PosterPDFs/NeurIPS%202023/71914.png?t=1699127119.180831,https://nips.cc/virtual/2023/poster/71914,https://nips.cc/virtual/2023/poster/71914,
MLIs5iRq4w,Diff-Instruct: A Universal Approach for Transferring Knowledge From Pre-trained Diffusion Models,main,Poster,diffusion model;data-free distillation;implicit generator;knowledge transfer,"Weijian Luo, Tianyang Hu, Shifeng Zhang, Jiacheng Sun, Zhenguo Li, Zhihua Zhang",4;5;6;6;8,4;2;3;4;5,3;2;3;4;3,3;2;2;3;3,,3;1;2;2;3,5.8,3.6,3.0,2.6,0,2.2,0.5321811563901743,0.23836564731139803,https://nips.cc/virtual/2023/poster/71913,https://proceedings.neurips.cc/paper_files/paper/2023/hash/f115f619b62833aadc5acb058975b0e6-Abstract-Conference.html,https://proceedings.neurips.cc/paper_files/paper/2023/file/f115f619b62833aadc5acb058975b0e6-Paper-Conference.pdf,https://openreview.net/forum?id=MLIs5iRq4w,/media/PosterPDFs/NeurIPS%202023/71913.png?t=1702429939.2113304,https://nips.cc/virtual/2023/poster/71913,https://nips.cc/virtual/2023/poster/71913,
MLLp6AHQFs,LOVM: Language-Only Vision Model Selection,Datasets & Benchmarks,Poster,Multi-modal models;Language-Vision Models;Foundation Models;Transferability;Model Selection,"Orr Zohar, Shih-Cheng Huang, Kuan-Chieh Wang, Serena Yeung",6;7;7;7,3;4;3;4,,,,,6.75,3.5,0.0,0.0,0,0.0,0.5773502691896257,0.0,https://nips.cc/virtual/2023/poster/73618,https://proceedings.neurips.cc/paper_files/paper/2023/hash/68c33c4e6fc97f7b31c964dc83303a28-Abstract-Datasets_and_Benchmarks.html,https://proceedings.neurips.cc/paper_files/paper/2023/file/68c33c4e6fc97f7b31c964dc83303a28-Abstract-Datasets_and_Benchmarks.html,https://openreview.net/forum?id=MLLp6AHQFs,/media/PosterPDFs/NeurIPS%202023/73618.png?t=1699383784.516107,https://nips.cc/virtual/2023/poster/73618,https://nips.cc/virtual/2023/poster/73618,
MOAHXRzHhm,Enhancing Adversarial Robustness via Score-Based Optimization,main,Poster,Adversarial Defense;Adversarial Attack;Score-based Models;Diffusion Models,"Boya Zhang, Weijian Luo, Zhihua Zhang",4;5;7;7,4;3;4;4,2;3;3;3,2;3;3;3,,3;3;3;2,5.75,3.75,2.75,2.75,0,2.75,0.3333333333333333,0.7777777777777777,https://nips.cc/virtual/2023/poster/71912,https://proceedings.neurips.cc/paper_files/paper/2023/hash/a2e707354da36956945dbb288efe82b3-Abstract-Conference.html,https://proceedings.neurips.cc/paper_files/paper/2023/file/a2e707354da36956945dbb288efe82b3-Paper-Conference.pdf,https://openreview.net/forum?id=MOAHXRzHhm,/media/PosterPDFs/NeurIPS%202023/71912.png?t=1699859967.3339806,https://nips.cc/virtual/2023/poster/71912,https://nips.cc/virtual/2023/poster/71912,
MRiitgpcUy,On the Exploration of Local Significant Differences For Two-Sample Test,main,Poster,two-sample test;local significant difference;directional information,"Zhijian Zhou, Jie Ni, Jia-He Yao, Wei Gao",2;5;6;7,3;3;4;5,2;3;3;3,3;3;3;3,,2;3;2;3,5.0,3.75,2.75,3.0,0,2.5,0.8058229640253803,0.9258200997725515,https://nips.cc/virtual/2023/poster/71911,https://proceedings.neurips.cc/paper_files/paper/2023/hash/10fc83943b4540a9524af6fc67a23fef-Abstract-Conference.html,https://proceedings.neurips.cc/paper_files/paper/2023/file/10fc83943b4540a9524af6fc67a23fef-Paper-Conference.pdf,https://openreview.net/forum?id=MRiitgpcUy,/media/PosterPDFs/NeurIPS%202023/71911.png?t=1701857306.9455476,https://nips.cc/virtual/2023/poster/71911,https://nips.cc/virtual/2023/poster/71911,
MUwr2YVJfN,HEDNet: A Hierarchical Encoder-Decoder Network for 3D Object Detection in Point Clouds,main,Poster,3D object detection; encoder-decoder structure,"Gang Zhang, Chen Junnan, Guohuan Gao, Jianmin Li, Xiaolin Hu",6;6;7;7;7,5;2;5;5;5,3;3;2;4;4,2;3;4;3;4,,3;3;3;4;4,6.6,4.4,3.2,3.2,0,3.4,0.6123724356957944,0.21821789023599236,https://nips.cc/virtual/2023/poster/71910,https://proceedings.neurips.cc/paper_files/paper/2023/hash/a64e641fa00a7eb9500cb7e1835d0495-Abstract-Conference.html,https://proceedings.neurips.cc/paper_files/paper/2023/file/a64e641fa00a7eb9500cb7e1835d0495-Paper-Conference.pdf,https://openreview.net/forum?id=MUwr2YVJfN,/media/PosterPDFs/NeurIPS%202023/71910.png?t=1701941104.1385596,https://nips.cc/virtual/2023/poster/71910,https://nips.cc/virtual/2023/poster/71910,
MUzdCW2hC6,Improvements on Uncertainty Quantification for Node Classification via Distance Based Regularization,main,Poster,Uncertainty Quantification;Graph Posterior Network;Bayesian,"Russell Hart, Linlin Yu, Yifei Lou, Feng Chen",4;6;7;8,2;1;3;3,2;3;3;3,3;2;3;3,,1;3;3;3,6.25,2.25,2.75,2.75,0,2.5,0.560611910581388,0.8783100656536799,https://nips.cc/virtual/2023/poster/71909,https://proceedings.neurips.cc/paper_files/paper/2023/hash/ad84864002a72c344c2227d7eb8842b1-Abstract-Conference.html,https://proceedings.neurips.cc/paper_files/paper/2023/file/ad84864002a72c344c2227d7eb8842b1-Paper-Conference.pdf,https://openreview.net/forum?id=MUzdCW2hC6,/media/PosterPDFs/NeurIPS%202023/71909.png?t=1702266175.3741667,https://nips.cc/virtual/2023/poster/71909,https://nips.cc/virtual/2023/poster/71909,
MV0INFAKGq,Tanimoto Random Features for Scalable Molecular Machine Learning,main,Poster,Tanimoto;Kernel;MinMax;Gaussian process;molecule;chemistry;random features,"Austin Tripp, Sergio Bacallado, Sukriti Singh, José Miguel Hernández-Lobato",5;7;7;7;8,3;3;2;3;2,3;3;4;4;4,2;3;3;3;3,,2;3;4;4;4,6.8,2.6,3.6,2.8,0,3.4,-0.5833333333333334,0.6666666666666667,https://nips.cc/virtual/2023/poster/71908,https://proceedings.neurips.cc/paper_files/paper/2023/hash/6a69d44b3386e50c06f7107ef4f29302-Abstract-Conference.html,https://proceedings.neurips.cc/paper_files/paper/2023/file/6a69d44b3386e50c06f7107ef4f29302-Paper-Conference.pdf,https://openreview.net/forum?id=MV0INFAKGq,/media/PosterPDFs/NeurIPS%202023/71908.png?t=1701863278.7290266,https://nips.cc/virtual/2023/poster/71908,https://nips.cc/virtual/2023/poster/71908,
MWQjqtV1z4,Restless Bandits with Average Reward: Breaking the Uniform Global Attractor Assumption,main,Spotlight,restless bandits;average reward MDP;simulation-based method;asymptotic optimality,"Yige Hong, Qiaomin Xie, Yudong Chen, Weina Wang",4;6;6;6;7;8,3;3;4;2;4;2,2;3;3;3;3;3,2;4;3;3;4;3,,2;3;3;4;3;3,6.166666666666667,3.0,2.8333333333333335,3.1666666666666665,0,3.0,-0.1682316462276133,0.7985836518841366,https://nips.cc/virtual/2023/poster/71907,https://proceedings.neurips.cc/paper_files/paper/2023/hash/2a0babff3ddd4ba12062219ec161ce86-Abstract-Conference.html,https://proceedings.neurips.cc/paper_files/paper/2023/file/2a0babff3ddd4ba12062219ec161ce86-Paper-Conference.pdf,https://openreview.net/forum?id=MWQjqtV1z4,/media/PosterPDFs/NeurIPS%202023/71907.png?t=1702171312.32789,https://nips.cc/virtual/2023/poster/71907,https://nips.cc/virtual/2023/poster/71907,
MWp3SwoHmH,MCUFormer: Deploying Vision Tranformers on Microcontrollers with Limited Memory,main,Poster,Vision transformer;microcontroller;network architecture search,"Yinan Liang, Ziwei Wang, Xiuwei Xu, Yansong Tang, Jie Zhou, Jiwen Lu",5;5;5;6;6,4;4;3;3;4,3;3;3;3;3,2;2;2;3;3,,2;3;3;3;3,5.4,3.6,3.0,2.4,0,2.8,-0.16666666666666669,0.0,https://nips.cc/virtual/2023/poster/71906,https://proceedings.neurips.cc/paper_files/paper/2023/hash/1ae4999aefb509d75d8608e07280922c-Abstract-Conference.html,https://proceedings.neurips.cc/paper_files/paper/2023/file/1ae4999aefb509d75d8608e07280922c-Paper-Conference.pdf,https://openreview.net/forum?id=MWp3SwoHmH,/media/PosterPDFs/NeurIPS%202023/71906.png?t=1697367783.974651,https://nips.cc/virtual/2023/poster/71906,https://nips.cc/virtual/2023/poster/71906,
MWxsYPVmLS,Explainable and Efficient Randomized Voting Rules,main,Poster,explainability;efficiency;voting;distortion;randomized decision-making,"Soroush Ebadian, Aris Filos-Ratsikas, Mohamad Latifian, Nisarg Shah",6;6;6;7,1;4;3;4,3;4;4;4,3;3;3;3,,3;4;3;4,6.25,3.0,3.75,3.0,0,3.5,0.4714045207910316,0.3333333333333333,https://nips.cc/virtual/2023/poster/71905,https://proceedings.neurips.cc/paper_files/paper/2023/hash/47eb2874a790d5b1f554b9bb93b3de9d-Abstract-Conference.html,https://proceedings.neurips.cc/paper_files/paper/2023/file/47eb2874a790d5b1f554b9bb93b3de9d-Paper-Conference.pdf,https://openreview.net/forum?id=MWxsYPVmLS,/media/PosterPDFs/NeurIPS%202023/71905.png?t=1702681851.1848645,https://nips.cc/virtual/2023/poster/71905,https://nips.cc/virtual/2023/poster/71905,
MXxZ0Z5MNz,Efficient Training of Energy-Based Models Using Jarzynski Equality,main,Poster,Energy-Based Model;contrastive learning;generative models;Jarzynski identity;ULA,"Davide Carbone, Mengjian Hua, Simon Coste, Eric Vanden-Eijnden",4;5;6;6;7;7,4;4;3;5;4;2,3;3;3;2;3;3,3;2;3;2;3;3,,3;3;3;3;3;3,5.833333333333333,3.6666666666666665,2.8333333333333335,2.6666666666666665,0,3.0,-0.38651034126196304,-0.06984302957695787,https://nips.cc/virtual/2023/poster/71904,https://proceedings.neurips.cc/paper_files/paper/2023/hash/a4ddb865e0a8ca3cca43fd7387b4b0da-Abstract-Conference.html,https://proceedings.neurips.cc/paper_files/paper/2023/file/a4ddb865e0a8ca3cca43fd7387b4b0da-Paper-Conference.pdf,https://openreview.net/forum?id=MXxZ0Z5MNz,/media/PosterPDFs/NeurIPS%202023/71904.png?t=1699886732.9185996,https://nips.cc/virtual/2023/poster/71904,https://nips.cc/virtual/2023/poster/71904,
MYfqIVcQrp,Architecture Matters: Uncovering Implicit Mechanisms in Graph Contrastive Learning,main,Poster,graph contrastive learning,"Xiaojun Guo, Yifei Wang, Zeming Wei, Yisen Wang",4;5;7;7,4;5;4;4,2;3;4;4,2;2;3;4,,2;3;3;3,5.75,4.25,3.25,2.75,0,2.75,-0.3333333333333333,0.986440050415621,https://nips.cc/virtual/2023/poster/71903,https://proceedings.neurips.cc/paper_files/paper/2023/hash/5acf5a0ee5c17d372bfe7fdaeffd6e33-Abstract-Conference.html,https://proceedings.neurips.cc/paper_files/paper/2023/file/5acf5a0ee5c17d372bfe7fdaeffd6e33-Paper-Conference.pdf,https://openreview.net/forum?id=MYfqIVcQrp,,https://nips.cc/virtual/2023/poster/71903,https://nips.cc/virtual/2023/poster/71903,
MZopld6S22,Benchmarking and Analyzing 3D-aware Image Synthesis with a Modularized Codebase,Datasets & Benchmarks,Poster,3D-aware image synthesis,"Qiuyu Wang, Zifan Shi, Kecheng Zheng, Yinghao Xu, Sida Peng, Yujun Shen",7;7;7;7,3;5;5;3,,,,,7.0,4.0,0.0,0.0,0,0.0,0.0,0.0,https://nips.cc/virtual/2023/poster/73617,https://proceedings.neurips.cc/paper_files/paper/2023/hash/1585da86b5a3c4fb15520a2b3682051f-Abstract-Datasets_and_Benchmarks.html,https://proceedings.neurips.cc/paper_files/paper/2023/file/1585da86b5a3c4fb15520a2b3682051f-Abstract-Datasets_and_Benchmarks.html,https://openreview.net/forum?id=MZopld6S22,/media/PosterPDFs/NeurIPS%202023/73617.png?t=1699423865.0622678,https://nips.cc/virtual/2023/poster/73617,https://nips.cc/virtual/2023/poster/73617,
MamHShmHiX,Approximate inference of marginals using the IBIA framework,main,Poster,Bayesian inference;posterior marginals;probabilistic graphical models,"Shivani Bathla, Vinita Vasudevan",4;6;7,5;4;3,3;3;3,2;2;3,,3;2;3,5.666666666666667,4.0,3.0,2.3333333333333335,0,2.6666666666666665,-0.9819805060619659,0.0,https://nips.cc/virtual/2023/poster/71902,https://proceedings.neurips.cc/paper_files/paper/2023/hash/e5beb17e56bbb8fd562efeefab79425f-Abstract-Conference.html,https://proceedings.neurips.cc/paper_files/paper/2023/file/e5beb17e56bbb8fd562efeefab79425f-Paper-Conference.pdf,https://openreview.net/forum?id=MamHShmHiX,/media/PosterPDFs/NeurIPS%202023/71902.png?t=1700990952.4786246,https://nips.cc/virtual/2023/poster/71902,https://nips.cc/virtual/2023/poster/71902,
MbwVNEx9KS,Energy Transformer,main,Poster,Hopfield Network;Dense Associative Memory;Energy-based models;Attention Mechanism,"Benjamin Hoover, Yuchen Liang, Bao Pham, Rameswar Panda, Hendrik Strobelt, Duen Horng Chau, Mohammed Zaki, Dmitry Krotov",4;6;7;8,4;3;4;4,3;3;3;3,3;3;3;4,,2;3;4;3,6.25,3.75,3.0,3.25,0,3.0,0.09759000729485331,0.0,https://nips.cc/virtual/2023/poster/71901,https://proceedings.neurips.cc/paper_files/paper/2023/hash/57a9b97477b67936298489e3c1417b0a-Abstract-Conference.html,https://proceedings.neurips.cc/paper_files/paper/2023/file/57a9b97477b67936298489e3c1417b0a-Paper-Conference.pdf,https://openreview.net/forum?id=MbwVNEx9KS,/media/PosterPDFs/NeurIPS%202023/71901.png?t=1701394775.596156,https://nips.cc/virtual/2023/poster/71901,https://nips.cc/virtual/2023/poster/71901,
McAS4XoZJP,Alexa Arena: A User-Centric Interactive Platform for Embodied AI,Datasets & Benchmarks,Poster,Human-robot interaction;Embodied AI;Natural Language Processing,"Qiaozi Gao, Govind Thattai, Suhaila Shakiah, Xiaofeng Gao, Shreyas Pansare, Vasu Sharma, Gaurav Sukhatme, Hangjie Shi, Bofei Yang, Desheng Zhang, Lucy Hu, Karthika Arumugam, Shui Hu, Matthew Wen, Dinakar Guthy, Shunan Chung, Rohan Khanna, Osman Ipek, Leslie Ball, Kate Bland, Heather Rocker, Michael Johnston, Reza Ghanadan, Dilek Hakkani-Tur, Prem Natarajan",1;6;7;7;8,5;3;4;5;4,,,,,5.8,4.2,0.0,0.0,0,0.0,-0.40919396764125054,0.0,https://nips.cc/virtual/2023/poster/73616,https://proceedings.neurips.cc/paper_files/paper/2023/hash/3d0758f0b95e19abc68c1c8070d36510-Abstract-Datasets_and_Benchmarks.html,https://proceedings.neurips.cc/paper_files/paper/2023/file/3d0758f0b95e19abc68c1c8070d36510-Abstract-Datasets_and_Benchmarks.html,https://openreview.net/forum?id=McAS4XoZJP,/media/PosterPDFs/NeurIPS%202023/73616.png?t=1701469617.339547,https://nips.cc/virtual/2023/poster/73616,https://nips.cc/virtual/2023/poster/73616,
MdJX5wwKwx,Optimization of Inter-group criteria for clustering with minimum size constraints,main,Poster,Single Link;clustering;approximation algorithms;complexity;inter-group criterion,"Eduardo Laber, Lucas Murtinho",3;5;7;8,4;4;4;4,3;2;4;4,2;2;3;3,,3;2;3;3,5.75,4.0,3.25,2.5,0,2.75,0.0,0.6673083711820306,https://nips.cc/virtual/2023/poster/71900,https://proceedings.neurips.cc/paper_files/paper/2023/hash/20f814ecdaa8c76131e21683447e347b-Abstract-Conference.html,https://proceedings.neurips.cc/paper_files/paper/2023/file/20f814ecdaa8c76131e21683447e347b-Paper-Conference.pdf,https://openreview.net/forum?id=MdJX5wwKwx,/media/PosterPDFs/NeurIPS%202023/71900.png?t=1701385853.1620111,https://nips.cc/virtual/2023/poster/71900,https://nips.cc/virtual/2023/poster/71900,
MfhJWSp3Ea,AircraftVerse: A Large-Scale Multimodal Dataset of Aerial Vehicle Designs,Datasets & Benchmarks,Poster,CAD; Multimodal; Multi-Physics; Aircrafts,"Adam Cobb, Anirban Roy, Daniel Elenius, Frederick Heim, Brian Swenson, Sydney Whittington, James Walker, Theodore Bapty, Joseph Hite, Karthik Ramani, Christopher McComb, Susmit Jha",5;5;6;7;7;9,4;3;2;2;4;2,,,,,6.5,2.8333333333333335,0.0,0.0,0,0.0,-0.46945692571039066,0.0,https://nips.cc/virtual/2023/poster/73615,https://proceedings.neurips.cc/paper_files/paper/2023/hash/8b94879b177d9780c17f5a78f62a6a8a-Abstract-Datasets_and_Benchmarks.html,https://proceedings.neurips.cc/paper_files/paper/2023/file/8b94879b177d9780c17f5a78f62a6a8a-Abstract-Datasets_and_Benchmarks.html,https://openreview.net/forum?id=MfhJWSp3Ea,/media/PosterPDFs/NeurIPS%202023/73615.png?t=1701455331.5922475,https://nips.cc/virtual/2023/poster/73615,https://nips.cc/virtual/2023/poster/73615,
MfiK69Ga6p,Protein Design with Guided Discrete Diffusion,main,Spotlight,protein design;diffusion model;classifier guidance,"Nate Gruver, Samuel Stanton, Nathan Frey, Tim G. J. Rudner, Isidro Hotzel, Julien Lafrance-Vanasse, Arvind Rajpal, Kyunghyun Cho, Andrew Wilson",5;5;6;6;7,2;3;5;3;3,3;3;3;2;4,3;2;3;3;2,,3;3;3;1;3,5.8,3.2,3.0,2.6,0,2.6,0.3273268353539886,0.42257712736425823,https://nips.cc/virtual/2023/poster/71899,https://proceedings.neurips.cc/paper_files/paper/2023/hash/29591f355702c3f4436991335784b503-Abstract-Conference.html,https://proceedings.neurips.cc/paper_files/paper/2023/file/29591f355702c3f4436991335784b503-Paper-Conference.pdf,https://openreview.net/forum?id=MfiK69Ga6p,/media/PosterPDFs/NeurIPS%202023/71899.png?t=1702441871.207499,https://nips.cc/virtual/2023/poster/71899,https://nips.cc/virtual/2023/poster/71899,
Mgy6sgslPY,"Optimize Planning Heuristics to Rank, not to Estimate Cost-to-Goal",main,Poster,Learning heuristic functions;deep learning;Immitation learning;planning;A*;best first search,"Leah Chrestien, Stefan Edelkamp, Antonin Komenda, Tomas Pevny",5;6;6;7,3;4;4;4,3;2;3;3,3;3;3;3,,3;3;4;3,6.0,3.75,2.75,3.0,0,3.25,0.816496580927726,0.0,https://nips.cc/virtual/2023/poster/71898,https://proceedings.neurips.cc/paper_files/paper/2023/hash/50ea4dbd1cff6bd3daef939eff10c092-Abstract-Conference.html,https://proceedings.neurips.cc/paper_files/paper/2023/file/50ea4dbd1cff6bd3daef939eff10c092-Paper-Conference.pdf,https://openreview.net/forum?id=Mgy6sgslPY,/media/PosterPDFs/NeurIPS%202023/71898.png?t=1698923184.3896174,https://nips.cc/virtual/2023/poster/71898,https://nips.cc/virtual/2023/poster/71898,
MirclT6zpv,Delayed Algorithms for Distributed Stochastic Weakly Convex Optimization,main,Poster,Stochastic optimization;Distributed optimization;Prox-linear method;Stochastic gradient method,"Wenzhi Gao, Qi Deng",4;5;7;8;8,3;5;3;3;2,2;2;3;3;4,2;2;3;3;3,,3;2;3;4;4,6.4,3.2,2.8,2.6,0,3.2,-0.5527707983925667,0.8882347881956882,https://nips.cc/virtual/2023/poster/71897,https://proceedings.neurips.cc/paper_files/paper/2023/hash/470e23d14e330ab0daa5387916b95f9c-Abstract-Conference.html,https://proceedings.neurips.cc/paper_files/paper/2023/file/470e23d14e330ab0daa5387916b95f9c-Paper-Conference.pdf,https://openreview.net/forum?id=MirclT6zpv,/media/PosterPDFs/NeurIPS%202023/71897.png?t=1702450132.9290636,https://nips.cc/virtual/2023/poster/71897,https://nips.cc/virtual/2023/poster/71897,
MljeRycu9s,Diverse Conventions for Human-AI Collaboration,main,Poster,Multi-Agent RL;Multi-Agent Coordination;Human-AI Coordination,"Bidipta Sarkar, Andy Shih, Dorsa Sadigh",6;7;7;7,3;3;5;3,2;3;3;3,2;3;3;3,,3;3;3;3,6.75,3.5,2.75,2.75,0,3.0,0.3333333333333333,1.0,https://nips.cc/virtual/2023/poster/71896,https://proceedings.neurips.cc/paper_files/paper/2023/hash/4818263715b25dc137d393af8af6d2fc-Abstract-Conference.html,https://proceedings.neurips.cc/paper_files/paper/2023/file/4818263715b25dc137d393af8af6d2fc-Paper-Conference.pdf,https://openreview.net/forum?id=MljeRycu9s,/media/PosterPDFs/NeurIPS%202023/71896.png?t=1699925358.4517965,https://nips.cc/virtual/2023/poster/71896,https://nips.cc/virtual/2023/poster/71896,
Mlo2kM11ZB,Birder: Communication-Efficient 1-bit Adaptive Optimizer for Practical Distributed DNN Training,main,Poster,optimizer;1-bit optimizer;distributed learning;optimization for deep networks;communication efficiency,"Hanyang Peng, Shuang Qin, Yue Yu, Jin Wang, Hui Wang, Ge Li",4;5;5;5;7,4;3;3;2;3,3;2;3;3;3,2;2;3;2;3,,3;2;3;3;2,5.2,3.0,2.8,2.4,0,2.6,-0.3227486121839514,0.10206207261596578,https://nips.cc/virtual/2023/poster/71895,https://proceedings.neurips.cc/paper_files/paper/2023/hash/7c72fcd7b6bffc3864c7152ab5a2dd83-Abstract-Conference.html,https://proceedings.neurips.cc/paper_files/paper/2023/file/7c72fcd7b6bffc3864c7152ab5a2dd83-Paper-Conference.pdf,https://openreview.net/forum?id=Mlo2kM11ZB,/media/PosterPDFs/NeurIPS%202023/71895.png?t=1701860379.2162807,https://nips.cc/virtual/2023/poster/71895,https://nips.cc/virtual/2023/poster/71895,
MlrFYNo1yc,Minimum norm interpolation by perceptra: Explicit regularization and implicit bias,main,Poster,Artificial neural network;interpolation;explicit regularization;implicit bias;weight decay;Barron class,"Jiyoung Park, Ian Pelakh, Stephan Wojtowytsch",4;5;5;6;6;6,2;1;2;4;4;4,3;3;3;3;3;3,2;3;3;3;3;2,,3;3;3;3;3;1,5.333333333333333,2.8333333333333335,3.0,2.6666666666666665,0,2.6666666666666665,0.7985836518841367,0.0,https://nips.cc/virtual/2023/poster/71894,https://proceedings.neurips.cc/paper_files/paper/2023/hash/1b8612e11c75456c90963fd408d75c4d-Abstract-Conference.html,https://proceedings.neurips.cc/paper_files/paper/2023/file/1b8612e11c75456c90963fd408d75c4d-Paper-Conference.pdf,https://openreview.net/forum?id=MlrFYNo1yc,/media/PosterPDFs/NeurIPS%202023/71894.png?t=1701581918.2988791,https://nips.cc/virtual/2023/poster/71894,https://nips.cc/virtual/2023/poster/71894,
MmCtXvW6GO,Trade-off Between Efficiency and Consistency for Removal-based Explanations,main,Poster,AI interpretability;explainable AI;deep learning theory,"Yifan Zhang, Haowei He, Zhiquan Tan, Yang Yuan",5;5;6;6;6,2;5;4;4;4,2;2;3;3;4,2;2;3;3;4,,2;3;2;3;3,5.6,3.8,2.8,2.8,0,2.6,0.25,0.8728715609439693,https://nips.cc/virtual/2023/poster/71893,https://proceedings.neurips.cc/paper_files/paper/2023/hash/51484744337f4bf5fea0e4dd92ddab0b-Abstract-Conference.html,https://proceedings.neurips.cc/paper_files/paper/2023/file/51484744337f4bf5fea0e4dd92ddab0b-Paper-Conference.pdf,https://openreview.net/forum?id=MmCtXvW6GO,/media/PosterPDFs/NeurIPS%202023/71893.png?t=1699102467.7535045,https://nips.cc/virtual/2023/poster/71893,https://nips.cc/virtual/2023/poster/71893,
